id,repo_id,label,url,message,new_message1,authorEmail,commitDate
572,1,0,https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252,Prueba mejorada: ParallelMethodTest falla algunas veces,<iden> mejorado: <file_name> falla algunas veces,desarrollador17,2012-09-20T00:40:46Z
580,1,3,https://github.com/junit-team/junit4/commit/430e3669badc46ae9ba97e513ddbd1a88a5b7f14,Suprimir las advertencias de obsolescencia de SecurityManager,Suprimir las advertencias de desuso de <iden>,desarrollador11,2014-12-08T20:13:20Z
588,1,0,https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9,Se eliminó la nota innecesaria: bloquear en javadoc,Se eliminó el bloque <iden>: innecesario en javadoc,desarrollador311,2012-09-19T18:44:09Z
589,1,3,https://github.com/junit-team/junit4/commit/41e5c7ed5f82b5a588828584c3ac765b40a76cea,implementación mejorada usando ejecutores,implementación mejorada usando <iden>,desarrollador17,2012-09-21T23:26:43Z
602,1,3,https://github.com/junit-team/junit4/commit/32330b13f2ded8603665264f8400ddf1f6dd969a,"hacer de MethodSorter.NAME_ASCENDING un comparador determinista, con Method.toString usado como desempate","hacer de <method_name> un comparador determinista, con Method.toString usado como desempate",desarrollador258,2012-05-30T11:38:31Z
603,1,0,https://github.com/junit-team/junit4/commit/dfaf332b4df0d98293ac135e5abf9de6a2623b14,"Se agregó una implementación diferente para la prueba Null Sorter <enter> <enter>. Se agregó un caso de prueba adicional que proporciona una implementación alternativa para <enter> el caso de prueba getMethodsNullSorter. <enter> <enter> La nueva implementación pasa cuando el análisis de cobertura usando jacoco está <enter> habilitado, mientras que la anterior falla incorrectamente. <enter> <enter> El nuevo enfoque solo verifica el orden de los métodos que son de interés <enter> (es decir, sin mirar métodos adicionales irrelevantes que el analizador de cobertura <enter> pueda generar). <enter> <enter> Además, el nuevo enfoque evita el olor a prueba de 'igualdad sensible' <enter> reemplazando la igualdad basada en toString por igualdad real.","Se agregó una implementación diferente para la prueba <iden> <enter>. Se agregó un caso de prueba adicional que proporciona una implementación alternativa para el caso de prueba <iden>. <enter> La nueva implementación pasa cuando el análisis de cobertura usando jacoco está habilitado, mientras que la anterior falla incorrectamente. <enter> El nuevo enfoque solo verifica el orden de los métodos que son de interés (es decir, sin mirar métodos adicionales irrelevantes que el analizador de cobertura pueda generar). <enter> Además, el nuevo enfoque evita el olor a prueba de 'igualdad sensible' reemplazando la igualdad basada en cadenas por igualdad real.",desarrollador53,2012-11-15T09:23:41Z
610,1,2,https://github.com/junit-team/junit4/commit/b978f680cfa3eb9b526cc8bd25c68a3eb6db3c45,Corregir sangría,Corregir sangría,desarrollador11,2015-09-07T20:05:26Z
615,1,0,https://github.com/junit-team/junit4/commit/4411c102d489c2272d7e38606e912a54be4defa8,"Restaurar la carpeta `javadoc/latest` para Javadoc. <enter> <enter> Esta carpeta se ha utilizado durante muchos años. Hay enlaces a Javadoc en <enter> esa carpeta (por ejemplo, http://stackoverflow.com/questions/156503/how-do-you-assert-that-a-certain-exception-is-thrown-in-junit-4-tests/2935935#2935935). <enter> Restaurar la carpeta `javadoc/latest` con suerte también restaurará las páginas <enter> Javadoc en la Búsqueda de Google.","Restaurar la carpeta `javadoc/latest` para Javadoc.  <enter> Esta carpeta se ha utilizado durante muchos años. Hay enlaces a Javadoc en esa carpeta (por ejemplo, <url>#2935935). Es de esperar que restaurar la carpeta `javadoc/latest` también restaure las páginas Javadoc en la Búsqueda de Google.",desarrollador13,2014-11-09T14:04:25Z
622,1,3,https://github.com/junit-team/junit4/commit/23e6e92b774e1e3910acc6a903293972bc562500,Reordene las asignaciones para que coincidan con el orden de los parámetros.,Reordene las asignaciones para que coincidan con el orden de los parámetros.,desarrollador104,2012-09-06T14:02:33Z
650,1,3,https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719,Cree un generador para FailOnTimeout. <enter> Elimina todos los constructores creados desde el lanzamiento de 4.11. <enter> Solucionar problemas de estilo.,Cree un <iden> para <nombre_método> <enter> Elimine todos los constructores creados desde que se lanzó <versión>. Solucionar problemas de estilo.,desarrollador23,2014-09-03T05:23:15Z
661,1,3,https://github.com/junit-team/junit4/commit/2b4ea7d30d22341fb488df73901277a5194fd424,implementando la sugerencia de kcooney,implementando la sugerencia de kcooney,desarrollador318,2012-05-10T17:54:27Z
662,1,2,https://github.com/junit-team/junit4/commit/8134371705a43fa2b2a8913678d4336d867f6647,"Descripción.getTestClass() no funcionó de manera confiable. <enter> Suponía que el ClassLoader utilizado para JUnit también podría cargar clases de prueba. <enter> Si bien esto puede ser cierto en un ejecutor de pruebas simple basado en una ruta de clase plana, no es cierto en todos los ejecutores de pruebas. <enter> Cuando nos den un objeto de Clase, consérvelo; no intente reconstruirlo sólo a partir de su nombre.","<method_name> no funcionó de manera confiable.  <enter> Suponía que el <iden> usado para JUnit también podría cargar clases de prueba. Si bien esto puede ser cierto en un corredor de prueba simple basado en un classpath plano, no es cierto en todos los corredores de prueba. Cuando nos dan un objeto <iden>, consérvelo, no intente reconstruirlo sólo a partir de su nombre.",desarrollador104,2012-09-06T00:36:30Z
668,1,3,https://github.com/junit-team/junit4/commit/75225f76d430e45adcf36cef8d6fdbeb7629de57,Se agregaron 3 nombres y un enlace.,Se agregaron 3 nombres y un enlace.,desarrollador26,2015-09-05T15:47:59Z
670,1,3,https://github.com/junit-team/junit4/commit/01768666d362391a57a7e5989d23b6b1d1789eb0,Agregar información sobre la opción --filter,Agregar información sobre la opción --filter,desarrollador171,2014-12-03T21:15:31Z
689,1,0,https://github.com/junit-team/junit4/commit/388ae4ceb0c3f34b2ab339afafb22e6a6a032194,Se agregó un nombre a la lista,Se agregó un nombre a la lista,desarrollador26,2015-09-03T15:16:09Z
711,1,3,https://github.com/junit-team/junit4/commit/56b5463c6adf89a03f489f3525a9a343bc43d960,'cada uno' en lugar de 'f' para el nombre de la variable,'cada uno' en lugar de 'f' para el nombre de la variable,desarrollador102,2012-08-20T06:50:01Z
718,1,3,https://github.com/junit-team/junit4/commit/4baabd8b27a276aacb2efa545dc5e3ee42d7b72b,Eliminar decoración en todos los enlaces externos,Eliminar decoración en todos los enlaces externos,desarrollador43,2014-08-05T13:25:03Z
734,1,3,https://github.com/junit-team/junit4/commit/934ebddf0bb286ebbff22028b9f5a9c016589b3f,Reubicar el artefacto Maven 'junit-dep' a 'junit',Reubicar el artefacto <iden> 'junit-dep' a 'junit',desarrollador11,2012-04-21T18:45:08Z
736,1,3,https://github.com/junit-team/junit4/commit/0b62513fa20ea3975a580e5b89dad265f54d6112,Simplificando esEqualsRegardingNull.,Simplificando esEqualsRegardingNull.,desarrollador208,2012-02-03T00:33:41z
740,1,0,https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39,Solución al problema #55 <enter> <enter> Se agregó verificación de tipo para el método MultiPoints,Solución del problema <issue_link> <enter> Se agregó <iden> verificación del método MultiPoints,desarrollador72,2012-08-17T21:57:54Z
744,1,0,https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f,Se agregó el logotipo grande de AdNovum.,Se agregó un logotipo grande <nombre_archivo>,desarrollador26,2015-09-02T16:13:45Z
749,1,0,https://github.com/junit-team/junit4/commit/16a2b51b9d9425cd7dacad85e2df97985996ca8d,"Deshabilite partes de doclint para el javadoc del sitio. <enter> <enter> Este es un seguimiento de e0367cd. Falta ese compromiso para aplicar las reglas de Doclint a la generación de sitios. Por lo tanto, el objetivo del sitio falla debido a problemas de Doclint. Ahora doclint está deshabilitado para todos los grupos, pero también la accesibilidad y la referencia para la generación del sitio.","Deshabilite partes de doclint para el javadoc del sitio.  <enter> Este es un seguimiento de <otherCommit_link>. Falta ese compromiso para aplicar las reglas de Doclint a la generación de sitios. Por lo tanto, el objetivo del sitio falla debido a problemas de Doclint. Ahora doclint está deshabilitado para todos los grupos, pero también la accesibilidad y la referencia para la generación del sitio.",desarrollador92,2014-11-06T10:57:32Z
752,1,3,https://github.com/junit-team/junit4/commit/30a349860acfa847dd7a60ef77df92f6831794c7,Deshabilitar informe resumido,Deshabilitar informe resumido,desarrollador11,2014-10-21T08:17:36Z
754,1,3,https://github.com/junit-team/junit4/commit/cbf5dd3f8efc106bcb438203942d781831121071,Importaciones organizadas según las convenciones del proyecto.,Importaciones organizadas según las convenciones del proyecto.,desarrollador107,2012-04-27T18:34:34Z
756,1,3,https://github.com/junit-team/junit4/commit/6b943e564adcc9a7106e54c24eb5d022bed1462f,Cambió el método expectCause() para aceptar un Matcher en lugar de un Throwable explícito y realizó algunos cambios en la documentación.,Cambió el método <iden>() para aceptar un <iden> en lugar de un <iden> explícito y realizó algunos cambios en la documentación.,desarrollador184,2012-04-19T12:05:53Z
774,1,0,https://github.com/junit-team/junit4/commit/1ef449139923a22333f262dc8c75fa057903040c,"Aumentar el tiempo de ejecución del extracto. Corrige el n.º 963. <enter> <enter> El tiempo entre el inicio de la declaración y la llamada al futuro es <enter> arbitrario. Ahora el tiempo de ejecución de la declaración es muy, muy largo. <enter> Esto garantiza que la declaración no esté terminada cuando se llame al futuro <enter>.","Aumentar el tiempo de ejecución del extracto. Corrige <issue_link> .  <enter> El tiempo entre el inicio de la declaración y la llamada al futuro es arbitrario. Ahora el tiempo de ejecución de la declaración es muy, muy largo. Esto asegura que la declaración no esté ya terminada cuando se llame al futuro.",desarrollador13,2014-07-28T20:33:48Z
795,1,0,https://github.com/junit-team/junit4/commit/2568203bdebd5a4a4ad9aa74b1d8369d22f668a3,Se reemplazó IllegalArgumentException para IOException <enter> <enter> Es más consistente lanzar una IOException en lugar de una <enter> IllegalArgumentException,Se reemplazó <iden> por <iden> <enter>. Es más consistente lanzar un <iden> en lugar de un <iden>,desarrollador72,2012-08-13T05:38:45Z
798,1,3,https://github.com/junit-team/junit4/commit/e9e9da84e9b50e233eac79c3879e2e0862778eeb,Se agregó un enlace,Se agregó un enlace,desarrollador26,2015-09-01T12:23:00Z
805,1,3,https://github.com/junit-team/junit4/commit/f6149a9236d9a2778bf2fd6db927fd9f498a79c8,Hacer que la serialización de Result sea compatible con 4.11,Hacer que la serialización de <nombre_archivo> sea compatible con <versión>,desarrollador23,2014-09-28T04:35:09Z
806,1,0,https://github.com/junit-team/junit4/commit/18b23a7ed22080e7412e24060c66cef7fc3b1b93,Solución #995: enlace correcto a las notas de la versión 4.12,Corrección de <issue_link>: enlace correcto a las notas de la versión de <version>,desarrollador11,2014-10-21T07:46:32Z
808,1,3,https://github.com/junit-team/junit4/commit/cf2a11a5939e8623cb4591080f423134025bbf62,Se eliminó el formato accidental de una confirmación anterior.,Se eliminó el formato accidental de una confirmación anterior.,desarrollador107,2012-03-29T16:43:59Z
811,1,2,https://github.com/junit-team/junit4/commit/6d551f321d7bdcdafc2acbe0b5a3988bdc91b10f,RunNotifier.pleaseStop() ahora es seguro para subprocesos,<method_name> ahora es seguro para subprocesos,desarrollador23,2012-04-03T06:08:57Z
812,1,0,https://github.com/junit-team/junit4/commit/ce0195c3d81d32bc2fd4d7a0c15aa78aaaa47605,"Correcciones gh-311: Corrija las notas de la versión 4.9.1, asegúrese de que los errores de rebajas detengan la compilación","Correcciones <issue_link>: corrige las notas de la versión de <versión>, asegúrate de que los errores de rebajas se detengan en <file_name>",desarrollador12,2011-09-14T19:50:08Z
813,1,0,https://github.com/junit-team/junit4/commit/bd6dc3aff19a3d8e8e555d16a05a42557a755e0a,"Se reutilizó HasWrongExpectedException en lugar de su propia clase definida <enter> (eran iguales) y se reubicaron los cambios en una mejor ubicación <enter> en el archivo que está más en línea con el resto del archivo. Y <enter> por supuesto, eliminó los corchetes superfluos.","Se reutilizó <iden> en lugar de la propia clase definida <enter> (eran iguales) y se reubicaron los cambios en una mejor ubicación en el archivo que está más en línea con el resto del archivo. Y, por supuesto, se eliminaron los corchetes superfluos.",desarrollador301,2012-01-04T08:23:29Z
825,1,0,https://github.com/junit-team/junit4/commit/ab9caa3650a262ef4399cfd7f0d7fdc366d6e327,Reparar javac build <enter> <enter> Reemplazar ambos() con allOf(),Reparar javac build <enter> Reemplazar ambos() con <iden>(),desarrollador11,2012-08-02T21:36:12Z
828,1,0,https://github.com/junit-team/junit4/commit/cbf46b88c2937aece7018fa50ba4dbb133e03d06,Solicitud de extracción n.° 182 && n.° 483: Agregar anotación de parámetro para parámetros de campo,Solicitud de extracción <pr_link> && <pr_link>: agregar anotación <iden> para los parámetros de campo,desarrollador102,2012-08-17T12:56:22Z
831,1,3,https://github.com/junit-team/junit4/commit/8aea9bc66441e5dd727b7d0a6478b4adb93b63f9,Migrar notas de la versión de wiki al repositorio,Migrar notas de la versión de wiki al repositorio,desarrollador11,2014-07-28T19:41:40Z
845,1,3,https://github.com/junit-team/junit4/commit/5ded3d3231891402e07a208941d263aaf3379134,Fusionando kcooney-issue227 con master,Fusionando kcooney-issue227 con master,desarrollador12,2011-06-14T17:39:21Z
863,1,3,https://github.com/junit-team/junit4/commit/80e7b0deaf4ca24659878328987b7d096a4a7070,Deshabilitar informes de referencia externa,Deshabilitar informes de referencia externa,desarrollador11,2014-10-21T08:14:18Z
865,1,0,https://github.com/junit-team/junit4/commit/3920f3fe11dffc904e1ab41a9ff4fc9d36b1c25b,Crear clases de miembros Super y Sub como se sugiere. <ingresar> https://github.com/KentBeck/junit/pull/293/files#r403246,Crear clases de miembros <iden> y <iden> como se sugiere.  <entrar> <pr_link>,desarrollador246,2012-01-31T19:52:41Z
880,1,0,https://github.com/junit-team/junit4/commit/fe10c8a264e6585d9d8a92e5d5fa9a6e10aa298f,Corregir error tipográfico en el nombre de la prueba,Corregir error tipográfico en el nombre de la prueba,desarrollador11,2012-07-20T12:21:51Z
893,1,3,https://github.com/junit-team/junit4/commit/a538d25ae50887dc9395f2f59ad5040752c0ec4f,Aplicar revisión de código.,Aplicar revisión de código.,desarrollador13,2012-03-06T18:33:35Z
